size,threads,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,algorithm,pi_est
23066015,8,0.094079525,0.612531000,0.000154000,0.612685000,23066015,0.245176,245.175717,2,openmp_needles,3.141577511
34599022,8,0.114374924,0.847819000,0.000993000,0.848812000,34599022,0.302505,302.505311,2,openmp_needles,3.141598859
51898533,8,0.176152765,1.255715000,0.000352000,1.256067000,51898533,0.294622,294.622301,2,openmp_needles,3.141579747
77847800,8,0.245339092,1.714088000,0.000377000,1.714465000,77847800,0.317307,317.306954,2,openmp_needles,3.141573428
116771700,8,0.372715914,2.643978000,0.000997000,2.644975000,116771700,0.313299,313.299475,2,openmp_needles,3.141580697
175157550,8,0.560939593,3.955271000,0.000422000,3.955693000,175157550,0.312257,312.257420,2,openmp_needles,3.141581880
262736325,8,0.809709242,5.854160000,0.000000000,5.854160000,262736325,0.324482,324.482310,2,openmp_needles,3.141582125
394104487,8,1.181862998,8.517066000,0.001400000,8.518466000,394104487,0.333460,333.460382,2,openmp_needles,3.141582020
591156730,8,1.962912170,14.050125000,0.000400000,14.050525000,591156730,0.301163,301.163108,2,openmp_needles,3.141583044
886735095,8,2.660007734,19.380861000,0.000363000,19.381224000,886735095,0.333358,333.358089,2,openmp_needles,3.141582638
1330102642,8,4.106377346,29.747036000,0.000436000,29.747472000,1330102642,0.323911,323.911450,2,openmp_needles,3.141583086
400000,8,0.001690428,0.008329000,0.000997000,0.009326000,400000,0.236626,236.626464,2,openmp_needles,3.141788935
600000,8,0.002255427,0.014352000,0.000000000,0.014352000,600000,0.266025,266.025014,2,openmp_needles,3.141525734
900000,8,0.012619052,0.055241000,0.000301000,0.055542000,900000,0.071321,71.320730,2,openmp_needles,3.141723130
1350000,8,0.004242612,0.030076000,0.000960000,0.031036000,1350000,0.318200,318.200203,2,openmp_needles,3.141799902
2025000,8,0.006392080,0.045435000,0.000323000,0.045758000,2025000,0.316798,316.798288,2,openmp_needles,3.141575690
3037500,8,0.021260157,0.120345000,0.000136000,0.120481000,3037500,0.142873,142.872887,2,openmp_needles,3.141629303
4556250,8,0.025056873,0.142295000,0.000980000,0.143275000,4556250,0.181836,181.836337,2,openmp_needles,3.141675878
6834375,8,0.039177289,0.227255000,0.002149000,0.229404000,6834375,0.174447,174.447369,2,openmp_needles,3.141566845
10251562,8,0.044171850,0.292582000,0.000149000,0.292731000,10251562,0.232084,232.083601,2,openmp_needles,3.141545031
15377343,8,0.062935488,0.426091000,0.000000000,0.426091000,15377343,0.244335,244.335009,2,openmp_needles,3.141568457
23066015,8,0.084248916,0.601981000,0.000994000,0.602975000,23066015,0.273784,273.784116,2,openmp_needles,3.141576227
34599022,8,0.129921858,0.906402000,0.001416000,0.907818000,34599022,0.266306,266.306398,2,openmp_needles,3.141598859
51898533,8,0.170982407,1.225154000,0.000299000,1.225453000,51898533,0.303531,303.531421,2,openmp_needles,3.141578036
77847800,8,0.259850189,1.895705000,0.000409000,1.896114000,77847800,0.299587,299.587236,2,openmp_needles,3.141574189
116771700,8,0.375776607,2.682229000,0.000998000,2.683227000,116771700,0.310748,310.747657,2,openmp_needles,3.141580528
175157550,8,0.517865658,3.765322000,0.000999000,3.766321000,175157550,0.338230,338.229707,2,openmp_needles,3.141581711
262736325,8,0.859220057,6.156460000,0.000999000,6.157459000,262736325,0.305785,305.784674,2,openmp_needles,3.141582425
394104487,8,1.188953521,8.523811000,0.001000000,8.524811000,394104487,0.331472,331.471735,2,openmp_needles,3.141582196
591156730,8,1.748822144,12.683978000,0.000000000,12.683978000,591156730,0.338031,338.031361,2,openmp_needles,3.141582944
886735095,8,2.662510412,19.301055000,0.000418000,19.301473000,886735095,0.333045,333.044743,2,openmp_needles,3.141582761
1330102642,8,3.980652590,28.700012000,0.000999000,28.701011000,1330102642,0.334142,334.141855,2,openmp_needles,3.141583079
400000,8,0.001551539,0.010009000,0.000000000,0.010009000,400000,0.257809,257.808537,2,openmp_needles,3.141714905
600000,8,0.002025626,0.010050000,0.000000000,0.010050000,600000,0.296205,296.204729,2,openmp_needles,3.141525734
900000,8,0.007331481,0.044967000,0.000000000,0.044967000,900000,0.122758,122.758280,2,openmp_needles,3.141788935
1350000,8,0.005516299,0.036485000,0.000215000,0.036700000,1350000,0.244729,244.729301,2,openmp_needles,3.141756032
2025000,8,0.006577588,0.047713000,0.000911000,0.048624000,2025000,0.307864,307.863612,2,openmp_needles,3.141561069
3037500,8,0.022070766,0.133581000,0.000306000,0.133887000,3037500,0.137625,137.625491,2,openmp_needles,3.141622805
4556250,8,0.015707800,0.114538000,0.000341000,0.114879000,4556250,0.290063,290.062899,2,openmp_needles,3.141691042
6834375,8,0.028899384,0.205996000,0.000000000,0.205996000,6834375,0.236489,236.488605,2,openmp_needles,3.141566845
10251562,8,0.051307221,0.327469000,0.000000000,0.327469000,10251562,0.199807,199.807392,2,openmp_needles,3.141548882
15377343,8,0.059062838,0.404981000,0.000989000,0.405970000,15377343,0.260356,260.355640,2,openmp_needles,3.141571666
23066015,8,0.087785690,0.608906000,0.002218000,0.611124000,23066015,0.262754,262.753702,2,openmp_needles,3.141578794
34599022,8,0.126663467,0.895880000,0.001331000,0.897211000,34599022,0.273157,273.157074,2,openmp_needles,3.141601141
51898533,8,0.184066243,1.315027000,0.000997000,1.316024000,51898533,0.281956,281.955736,2,openmp_needles,3.141580318
77847800,8,0.266165496,1.952417000,0.000353000,1.952770000,77847800,0.292479,292.478932,2,openmp_needles,3.141573682
116771700,8,0.365582156,2.676628000,0.000356000,2.676984000,116771700,0.319413,319.413019,2,openmp_needles,3.141580359
175157550,8,0.556936988,4.059128000,0.000999000,4.060127000,175157550,0.314502,314.501557,2,openmp_needles,3.141581711
262736325,8,0.828527329,6.076355000,0.001000000,6.077355000,262736325,0.317112,317.112443,2,openmp_needles,3.141582463
394104487,8,1.247847587,8.675583000,0.000405000,8.675988000,394104487,0.315827,315.827422,2,openmp_needles,3.141582121
591156730,8,1.895356695,13.478097000,0.001000000,13.479097000,591156730,0.311897,311.897350,2,openmp_needles,3.141582928
886735095,8,2.713608540,19.668458000,0.001335000,19.669793000,886735095,0.326773,326.773402,2,openmp_needles,3.141582583
1330102642,8,4.104565478,30.149132000,0.001428000,30.150560000,1330102642,0.324054,324.054434,2,openmp_needles,3.141582997
400000,8,0.001666945,0.007524000,0.000809000,0.008333000,400000,0.239960,239.959927,2,openmp_needles,3.141616204
600000,8,0.001938554,0.013694000,0.000291000,0.013985000,600000,0.309509,309.509046,2,openmp_needles,3.141575081
900000,8,0.013063233,0.060252000,0.000951000,0.061203000,900000,0.068896,68.895655,2,openmp_needles,3.141734098
1350000,8,0.004676554,0.032161000,0.000872000,0.033033000,1350000,0.288674,288.674096,2,openmp_needles,3.141821838
2025000,8,0.009904814,0.065626000,0.000259000,0.065885000,2025000,0.204446,204.446040,2,openmp_needles,3.141624429
3037500,8,0.014044633,0.097379000,0.001140000,0.098519000,3037500,0.216275,216.274786,2,openmp_needles,3.141619555
4556250,8,0.023632623,0.144233000,0.001123000,0.145356000,4556250,0.192795,192.794934,2,openmp_needles,3.141673711
6834375,8,0.033707785,0.210081000,0.000000000,0.210081000,6834375,0.202754,202.753607,2,openmp_needles,3.141578398
10251562,8,0.036469831,0.281985000,0.000988000,0.282973000,10251562,0.281097,281.097053,2,openmp_needles,3.141539255
15377343,8,0.059507709,0.439124000,0.001284000,0.440408000,15377343,0.258409,258.409259,2,openmp_needles,3.141573592
23066015,8,0.079416662,0.569541000,0.007932000,0.577473000,23066015,0.290443,290.443018,2,openmp_needles,3.141578794
34599022,8,0.115338848,0.840615000,0.000356000,0.840971000,34599022,0.299977,299.977177,2,openmp_needles,3.141597718
51898533,8,0.169494405,1.178328000,0.007985000,1.186313000,51898533,0.306196,306.196143,2,openmp_needles,3.141580318
77847800,8,0.255885609,1.759484000,0.000395000,1.759879000,77847800,0.304229,304.228910,2,openmp_needles,3.141572921
116771700,8,0.353447529,2.542281000,0.000000000,2.542281000,116771700,0.330379,330.379166,2,openmp_needles,3.141580021
175157550,8,0.533311999,3.798274000,0.000999000,3.799273000,175157550,0.328434,328.433544,2,openmp_needles,3.141582500
262736325,8,0.791189159,5.659661000,0.000000000,5.659661000,262736325,0.332078,332.077762,2,openmp_needles,3.141582387
394104487,8,1.266291797,9.072947000,0.000401000,9.073348000,394104487,0.311227,311.227229,2,openmp_needles,3.141582171
591156730,8,1.905658221,14.199708000,0.000000000,14.199708000,591156730,0.310211,310.211308,2,openmp_needles,3.141583011
886735095,8,2.595024633,18.191115000,0.000386000,18.191501000,886735095,0.341706,341.705849,2,openmp_needles,3.141582738
1330102642,8,3.843019036,26.989784000,0.000999000,26.990783000,1330102642,0.346109,346.108783,2,openmp_needles,3.141583019
400000,8,0.001494401,0.009683000,0.000000000,0.009683000,400000,0.267666,267.665774,2,openmp_needles,3.141468165
600000,8,0.001895242,0.010641000,0.000000000,0.010641000,600000,0.316582,316.582262,2,openmp_needles,3.141591530
900000,8,0.012348182,0.067047000,0.000000000,0.067047000,900000,0.072885,72.885223,2,openmp_needles,3.141690229
1350000,8,0.004393944,0.030069000,0.000206000,0.030275000,1350000,0.307241,307.241057,2,openmp_needles,3.141814526
2025000,8,0.006284167,0.045547000,0.001926000,0.047473000,2025000,0.322238,322.238413,2,openmp_needles,3.141600060
3037500,8,0.023898970,0.135790000,0.000171000,0.135961000,3037500,0.127098,127.097528,2,openmp_needles,3.141619555
4556250,8,0.025143553,0.157899000,0.000973000,0.158872000,4556250,0.181209,181.209473,2,openmp_needles,3.141658547
6834375,8,0.030057673,0.201811000,0.000000000,0.201811000,6834375,0.227375,227.375386,2,openmp_needles,3.141579842
10251562,8,0.046279365,0.302653000,0.001094000,0.303747000,10251562,0.221515,221.514751,2,openmp_needles,3.141542143
15377343,8,0.061961406,0.419128000,0.001425000,0.420553000,15377343,0.248176,248.176147,2,openmp_needles,3.141580010
23066015,8,0.072982400,0.539937000,0.001407000,0.541344000,23066015,0.316049,316.049006,2,openmp_needles,3.141578794
34599022,8,0.118146094,0.817416000,0.002338000,0.819754000,34599022,0.292849,292.849478,2,openmp_needles,3.141599715
51898533,8,0.161065792,1.189970000,0.000413000,1.190383000,51898533,0.322219,322.219463,2,openmp_needles,3.141578986
77847800,8,0.245637684,1.728087000,0.000397000,1.728484000,77847800,0.316921,316.921242,2,openmp_needles,3.141573428
116771700,8,0.355783935,2.559971000,0.000398000,2.560369000,116771700,0.328210,328.209592,2,openmp_needles,3.141580274
175157550,8,0.529323936,3.767590000,0.000376000,3.767966000,175157550,0.330908,330.908047,2,openmp_needles,3.141582218
262736325,8,0.780062508,5.521859000,0.000396000,5.522255000,262736325,0.336814,336.814451,2,openmp_needles,3.141582125
394104487,8,1.186163771,8.377674000,0.001441000,8.379115000,394104487,0.332251,332.251327,2,openmp_needles,3.141581970
591156730,8,1.766343047,12.536696000,0.000000000,12.536696000,591156730,0.334678,334.678324,2,openmp_needles,3.141582944
886735095,8,2.676323859,19.262842000,0.002386000,19.265228000,886735095,0.331326,331.325782,2,openmp_needles,3.141582672
1330102642,8,4.052592851,29.207437000,0.000000000,29.207437000,1330102642,0.328210,328.210282,2,openmp_needles,3.141583041
400000,8,0.001439127,0.006680000,0.000308000,0.006988000,400000,0.277946,277.946283,2,openmp_needles,3.141468165
600000,8,0.001820532,0.006539000,0.001759000,0.008298000,600000,0.329574,329.573993,2,openmp_needles,3.141624429
900000,8,0.017835015,0.077062000,0.000352000,0.077414000,900000,0.050463,50.462531,2,openmp_needles,3.141701196
1350000,8,0.004421797,0.027657000,0.000116000,0.027773000,1350000,0.305306,305.305739,2,openmp_needles,3.141785279
2025000,8,0.006351244,0.045841000,0.000333000,0.046174000,2025000,0.318835,318.835176,2,openmp_needles,3.141619555
3037500,8,0.020019299,0.119225000,0.000000000,0.119225000,3037500,0.151729,151.728589,2,openmp_needles,3.141606558
4556250,8,0.015881854,0.115977000,0.000980000,0.116957000,4556250,0.286884,286.884012,2,openmp_needles,3.141662880
6834375,8,0.032970471,0.212413000,0.000194000,0.212607000,6834375,0.207288,207.287758,2,openmp_needles,3.141584174
10251562,8,0.034820147,0.259783000,0.000303000,0.260086000,10251562,0.294415,294.414667,2,openmp_needles,3.141544068
15377343,8,0.065227575,0.442241000,0.000188000,0.442429000,15377343,0.235749,235.749114,2,openmp_needles,3.141581293
23066015,8,0.081713371,0.610606000,0.000998000,0.611604000,23066015,0.282280,282.279567,2,openmp_needles,3.141579222
34599022,8,0.120588759,0.865062000,0.001326000,0.866388000,34599022,0.286917,286.917473,2,openmp_needles,3.141598289
51898533,8,0.191755043,1.350081000,0.000996000,1.351077000,51898533,0.270650,270.650160,2,openmp_needles,3.141579367
77847800,8,0.252849752,1.779300000,0.000000000,1.779300000,77847800,0.307882,307.881655,2,openmp_needles,3.141572794
116771700,8,0.360490484,2.630368000,0.000000000,2.630368000,116771700,0.323925,323.924501,2,openmp_needles,3.141580359
175157550,8,0.544540685,3.992189000,0.000000000,3.992189000,175157550,0.321661,321.661089,2,openmp_needles,3.141582444
262736325,8,0.834365160,6.057187000,0.000999000,6.058186000,262736325,0.314894,314.893691,2,openmp_needles,3.141582688
394104487,8,1.198248748,8.620977000,0.000000000,8.620977000,394104487,0.328900,328.900395,2,openmp_needles,3.141581695
591156730,8,1.845058848,13.357010000,0.000000000,13.357010000,591156730,0.320400,320.399932,2,openmp_needles,3.141582744
886735095,8,2.712007319,19.564902000,0.000000000,19.564902000,886735095,0.326966,326.966336,2,openmp_needles,3.141582761
1330102642,8,4.166807368,30.473226000,0.001416000,30.474642000,1330102642,0.319214,319.213855,2,openmp_needles,3.141583227
400000,8,0.001393522,0.007088000,0.000847000,0.007935000,400000,0.287042,287.042472,2,openmp_needles,3.141542183
600000,8,0.001841161,0.009478000,0.000000000,0.009478000,600000,0.325881,325.881332,2,openmp_needles,3.141509286
900000,8,0.012651911,0.064967000,0.000331000,0.065298000,900000,0.071135,71.135499,2,openmp_needles,3.141624429
1350000,8,0.004270524,0.026007000,0.000051000,0.026058000,1350000,0.316120,316.120457,2,openmp_needles,3.141675607
2025000,8,0.006452111,0.047949000,0.000898000,0.048847000,2025000,0.313851,313.850769,2,openmp_needles,3.141565943
3037500,8,0.024110014,0.131987000,0.000998000,0.132985000,3037500,0.125985,125.984995,2,openmp_needles,3.141622805
4556250,8,0.018305637,0.132485000,0.000972000,0.133457000,4556250,0.248899,248.898741,2,openmp_needles,3.141678044
6834375,8,0.030768794,0.222392000,0.000244000,0.222636000,6834375,0.222120,222.120340,2,openmp_needles,3.141601504
10251562,8,0.051143417,0.295615000,0.000991000,0.296606000,10251562,0.200447,200.447342,2,openmp_needles,3.141557546
15377343,8,0.060121993,0.405846000,0.000355000,0.406201000,15377343,0.255769,255.769016,2,openmp_needles,3.141574875
23066015,8,0.081676930,0.584821000,0.002362000,0.587183000,23066015,0.282406,282.405509,2,openmp_needles,3.141580078
34599022,8,0.120954880,0.838604000,0.000383000,0.838987000,34599022,0.286049,286.048996,2,openmp_needles,3.141597148
51898533,8,0.175132804,1.226247000,0.000997000,1.227244000,51898533,0.296338,296.338161,2,openmp_needles,3.141582029
77847800,8,0.250772900,1.819972000,0.001001000,1.820973000,77847800,0.310431,310.431470,2,openmp_needles,3.141573935
116771700,8,0.356779375,2.599082000,0.000411000,2.599493000,116771700,0.327294,327.293863,2,openmp_needles,3.141580528
175157550,8,0.555189994,3.993766000,0.000356000,3.994122000,175157550,0.315491,315.491187,2,openmp_needles,3.141581317
262736325,8,0.815204022,5.893469000,0.000397000,5.893866000,262736325,0.322295,322.295178,2,openmp_needles,3.141582350
394104487,8,1.212509091,8.757473000,0.000000000,8.757473000,394104487,0.325032,325.032191,2,openmp_needles,3.141581795
591156730,8,1.804488511,12.966349000,0.000375000,12.966724000,591156730,0.327603,327.603488,2,openmp_needles,3.141582827
886735095,8,2.704901188,19.670549000,0.001382000,19.671931000,886735095,0.327825,327.825319,2,openmp_needles,3.141582872
1330102642,8,4.063214215,29.047352000,0.000350000,29.047702000,1330102642,0.327352,327.352330,2,openmp_needles,3.141583212
400000,8,0.001501123,0.007989000,0.000658000,0.008647000,400000,0.266467,266.467172,2,openmp_needles,3.141492837
600000,8,0.002013403,0.008314000,0.000736000,0.009050000,600000,0.298003,298.002933,2,openmp_needles,3.141509286
900000,8,0.009795888,0.050838000,0.000196000,0.051034000,900000,0.091875,91.875285,2,openmp_needles,3.141624429
1350000,8,0.007236822,0.045641000,0.000182000,0.045823000,1350000,0.186546,186.545973,2,openmp_needles,3.141646362
2025000,8,0.006681361,0.047615000,0.000000000,0.047615000,2025000,0.303082,303.081962,2,openmp_needles,3.141580564
3037500,8,0.020553228,0.111999000,0.001086000,0.113085000,3037500,0.147787,147.787005,2,openmp_needles,3.141580564
4556250,8,0.016604137,0.121680000,0.000000000,0.121680000,4556250,0.274405,274.404505,2,openmp_needles,3.141673711
6834375,8,0.032151534,0.211815000,0.000130000,0.211945000,6834375,0.212568,212.567618,2,openmp_needles,3.141602948
10251562,8,0.039441375,0.284783000,0.000173000,0.284956000,10251562,0.259919,259.918981,2,openmp_needles,3.141551770
15377343,8,0.061961920,0.439969000,0.000116000,0.440085000,15377343,0.248174,248.174088,2,openmp_needles,3.141576159
23066015,8,0.082601119,0.604303000,0.000000000,0.604303000,23066015,0.279246,279.245793,2,openmp_needles,3.141580506
34599022,8,0.123317885,0.857897000,0.001994000,0.859891000,34599022,0.280568,280.567754,2,openmp_needles,3.141597148
51898533,8,0.163603612,1.199136000,0.000338000,1.199474000,51898533,0.317221,317.221193,2,openmp_needles,3.141582790
77847800,8,0.258708253,1.897914000,0.000338000,1.898252000,77847800,0.300910,300.909612,2,openmp_needles,3.141573809
116771700,8,0.391267366,2.815794000,0.000217000,2.816011000,116771700,0.298445,298.444772,2,openmp_needles,3.141580528
175157550,8,0.563936807,4.060149000,0.000437000,4.060586000,175157550,0.310598,310.597833,2,openmp_needles,3.141581937
262736325,8,0.829824924,5.988692000,0.000406000,5.989098000,262736325,0.316617,316.616575,2,openmp_needles,3.141582726
394104487,8,1.178974534,8.470109000,0.002000000,8.472109000,394104487,0.334277,334.277353,2,openmp_needles,3.141581620
591156730,8,1.818717366,13.032773000,0.000409000,13.033182000,591156730,0.325040,325.040460,2,openmp_needles,3.141582794
886735095,8,2.749232084,19.966361000,0.000000000,19.966361000,886735095,0.322539,322.539192,2,openmp_needles,3.141582727
1330102642,8,4.071046537,29.215051000,0.004999000,29.220050000,1330102642,0.326723,326.722534,2,openmp_needles,3.141583316
400000,12,0.007468316,0.073553000,0.000373000,0.073926000,400000,0.053560,53.559598,2,openmp_needles,3.141986364
600000,12,0.017950700,0.106954000,0.000376000,0.107330000,600000,0.033425,33.424880,2,openmp_needles,3.141838290
900000,12,0.011067962,0.103148000,0.000202000,0.103350000,900000,0.081316,81.315783,2,openmp_needles,3.141098128
1350000,12,0.020561253,0.115756000,0.001792000,0.117548000,1350000,0.065657,65.657477,2,openmp_needles,3.141295470
2025000,12,0.019194090,0.116459000,0.001923000,0.118382000,2025000,0.105501,105.501225,2,openmp_needles,3.141536700
3037500,12,0.020366136,0.195365000,0.000312000,0.195677000,3037500,0.149145,149.144639,2,openmp_needles,3.141538325
4556250,12,0.027597008,0.211466000,0.000225000,0.211691000,4556250,0.165099,165.099419,2,openmp_needles,3.141595727
6834375,12,0.038477237,0.275251000,0.000000000,0.275251000,6834375,0.177621,177.621252,2,openmp_needles,3.141597171
10251562,12,0.043508887,0.358214000,0.004951000,0.363165000,10251562,0.235620,235.619955,2,openmp_needles,3.141620124
15377343,12,0.058023067,0.480825000,0.000126000,0.480951000,15377343,0.265021,265.021203,2,openmp_needles,3.141568457
23066015,12,0.085418256,0.720837000,0.000000000,0.720837000,23066015,0.270036,270.036127,2,openmp_needles,3.141576655
34599022,12,0.119797614,0.973041000,0.001223000,0.974264000,34599022,0.288812,288.812280,2,openmp_needles,3.141593725
51898533,12,0.175153762,1.457286000,0.002973000,1.460259000,51898533,0.296303,296.302702,2,openmp_needles,3.141584882
77847800,12,0.250477700,2.197985000,0.000402000,2.198387000,77847800,0.310797,310.797328,2,openmp_needles,3.141578753
116771700,12,0.336494327,3.316485000,0.000394000,3.316879000,116771700,0.347024,347.024275,2,openmp_needles,3.141577485
175157550,12,0.500148769,4.923910000,0.000999000,4.924909000,175157550,0.350211,350.210899,2,openmp_needles,3.141582669
262736325,12,0.729945540,7.295863000,0.002453000,7.298316000,262736325,0.359940,359.939626,2,openmp_needles,3.141580246
394104487,12,1.065035793,11.133586000,0.000000000,11.133586000,394104487,0.370039,370.038725,2,openmp_needles,3.141581094
591156730,12,1.657647400,16.376215000,0.002998000,16.379213000,591156730,0.356624,356.623930,2,openmp_needles,3.141582310
886735095,12,2.402175712,24.654021000,0.002349000,24.656370000,886735095,0.369138,369.138315,2,openmp_needles,3.141582916
1330102642,12,3.514849663,37.292561000,0.005446000,37.298007000,1330102642,0.378424,378.423765,2,openmp_needles,3.141582774
400000,12,0.007351547,0.071946000,0.000279000,0.072225000,400000,0.054410,54.410317,2,openmp_needles,3.142060406
600000,12,0.019233503,0.114551000,0.000976000,0.115527000,600000,0.031196,31.195565,2,openmp_needles,3.141838290
900000,12,0.013772380,0.070079000,0.000920000,0.070999000,900000,0.065348,65.348182,2,openmp_needles,3.141098128
1350000,12,0.017676926,0.139116000,0.000931000,0.140047000,1350000,0.076371,76.370745,2,openmp_needles,3.141273542
2025000,12,0.022895196,0.169337000,0.000192000,0.169529000,2025000,0.088447,88.446502,2,openmp_needles,3.141541574
3037500,12,0.021614505,0.169170000,0.000188000,0.169358000,3037500,0.140531,140.530630,2,openmp_needles,3.141551321
4556250,12,0.033080242,0.239201000,0.000967000,0.240168000,4556250,0.137733,137.733273,2,openmp_needles,3.141593561
6834375,12,0.035237745,0.275498000,0.000250000,0.275748000,6834375,0.193950,193.950407,2,openmp_needles,3.141597171
10251562,12,0.048768452,0.343985000,0.000147000,0.344132000,10251562,0.210209,210.208887,2,openmp_needles,3.141623012
15377343,12,0.064335715,0.513228000,0.001270000,0.514498000,15377343,0.239017,239.017208,2,openmp_needles,3.141569099
23066015,12,0.083524895,0.695947000,0.000000000,0.695947000,23066015,0.276157,276.157366,2,openmp_needles,3.141576227
34599022,12,0.122689479,1.010524000,0.000993000,1.011517000,34599022,0.282005,282.004800,2,openmp_needles,3.141592013
51898533,12,0.168508193,1.490439000,0.000000000,1.490439000,51898533,0.307988,307.988188,2,openmp_needles,3.141585642
77847800,12,0.253086933,2.201135000,0.000345000,2.201480000,77847800,0.307593,307.593123,2,openmp_needles,3.141579387
116771700,12,0.366258065,3.284131000,0.003977000,3.288108000,116771700,0.318824,318.823560,2,openmp_needles,3.141577908
175157550,12,0.528200572,4.895742000,0.000394000,4.896136000,175157550,0.331612,331.611814,2,openmp_needles,3.141582838
262736325,12,0.748026763,7.335154000,0.000429000,7.335583000,262736325,0.351239,351.239204,2,openmp_needles,3.141580321
394104487,12,1.101042508,11.040077000,0.001383000,11.041460000,394104487,0.357938,357.937577,2,openmp_needles,3.141581394
591156730,12,1.626048957,16.539338000,0.000000000,16.539338000,591156730,0.363554,363.554078,2,openmp_needles,3.141582043
886735095,12,2.395032066,25.014168000,0.000998000,25.015166000,886735095,0.370239,370.239342,2,openmp_needles,3.141582905
1330102642,12,3.568104489,37.264531000,0.005411000,37.269942000,1330102642,0.372776,372.775698,2,openmp_needles,3.141582745
400000,12,0.005889467,0.054883000,0.001759000,0.056642000,400000,0.067918,67.917861,2,openmp_needles,3.142035725
600000,12,0.010628076,0.090232000,0.000377000,0.090609000,600000,0.056454,56.454244,2,openmp_needles,3.141937004
900000,12,0.011938443,0.098743000,0.001158000,0.099901000,900000,0.075387,75.386715,2,openmp_needles,3.141032353
1350000,12,0.013150844,0.081211000,0.001143000,0.082354000,1350000,0.102655,102.655008,2,openmp_needles,3.141332018
2025000,12,0.020426418,0.182686000,0.000058000,0.182744000,2025000,0.099136,99.136324,2,openmp_needles,3.141551321
3037500,12,0.027558484,0.160184000,0.000219000,0.160403000,3037500,0.110220,110.220141,2,openmp_needles,3.141535076
4556250,12,0.026222430,0.193976000,0.000135000,0.194111000,4556250,0.173754,173.753920,2,openmp_needles,3.141574066
6834375,12,0.034060509,0.266523000,0.002893000,0.269416000,6834375,0.200654,200.653930,2,openmp_needles,3.141605836
10251562,12,0.041033576,0.315413000,0.000946000,0.316359000,10251562,0.249834,249.833502,2,openmp_needles,3.141625901
15377343,12,0.059926961,0.474789000,0.000000000,0.474789000,15377343,0.256601,256.601415,2,openmp_needles,3.141565890
23066015,12,0.080418241,0.673775000,0.000336000,0.674111000,23066015,0.286826,286.825659,2,openmp_needles,3.141574087
34599022,12,0.124067057,1.012142000,0.004959000,1.017101000,34599022,0.278874,278.873561,2,openmp_needles,3.141591157
51898533,12,0.166894925,1.484816000,0.000377000,1.485193000,51898533,0.310965,310.965315,2,openmp_needles,3.141584882
77847800,12,0.247891429,2.211973000,0.000993000,2.212966000,77847800,0.314040,314.039902,2,openmp_needles,3.141581035
116771700,12,0.373971919,3.251626000,0.000000000,3.251626000,116771700,0.312247,312.247241,2,openmp_needles,3.141577063
175157550,12,0.539229796,4.897160000,0.002996000,4.900156000,175157550,0.324829,324.829138,2,openmp_needles,3.141582162
262736325,12,0.759234024,7.252121000,0.000419000,7.252540000,262736325,0.346054,346.054466,2,openmp_needles,3.141580434
394104487,12,1.134093623,10.874126000,0.002397000,10.876523000,394104487,0.347506,347.506131,2,openmp_needles,3.141581519
591156730,12,1.562344862,16.587230000,0.002997000,16.590227000,591156730,0.378378,378.377876,2,openmp_needles,3.141582126
886735095,12,2.363216727,24.798259000,0.006315000,24.804574000,886735095,0.375224,375.223772,2,openmp_needles,3.141582872
1330102642,12,3.492260683,37.284338000,0.005993000,37.290331000,1330102642,0.380872,380.871522,2,openmp_needles,3.141582834
400000,12,0.007174325,0.070109000,0.000336000,0.070445000,400000,0.055754,55.754374,2,openmp_needles,3.141690229
600000,12,0.012592327,0.092494000,0.000409000,0.092903000,600000,0.047648,47.648064,2,openmp_needles,3.141788935
900000,12,0.010673682,0.094763000,0.000964000,0.095727000,900000,0.084320,84.319544,2,openmp_needles,3.141131017
1350000,12,0.019060178,0.119868000,0.001181000,0.121049000,1350000,0.070828,70.828300,2,openmp_needles,3.141383186
2025000,12,0.013302668,0.131521000,0.001928000,0.133449000,2025000,0.152225,152.225103,2,openmp_needles,3.141600060
3037500,12,0.019556418,0.131277000,0.000190000,0.131467000,3037500,0.155320,155.319855,2,openmp_needles,3.141548072
4556250,12,0.029254491,0.202753000,0.000323000,0.203076000,4556250,0.155745,155.745318,2,openmp_needles,3.141602226
6834375,12,0.036140384,0.276913000,0.001239000,0.278152000,6834375,0.189106,189.106319,2,openmp_needles,3.141613057
10251562,12,0.042690910,0.345223000,0.000285000,0.345508000,10251562,0.240135,240.134539,2,openmp_needles,3.141610497
15377343,12,0.059005763,0.491544000,0.000976000,0.492520000,15377343,0.260607,260.607477,2,openmp_needles,3.141554979
23066015,12,0.074539563,0.682460000,0.001329000,0.683789000,23066015,0.309447,309.446609,2,openmp_needles,3.141578366
34599022,12,0.108406657,0.972727000,0.001239000,0.973966000,34599022,0.319160,319.159570,2,openmp_needles,3.141593439
51898533,12,0.175074849,1.449693000,0.001975000,1.451668000,51898533,0.296436,296.436257,2,openmp_needles,3.141582790
77847800,12,0.253842124,2.220508000,0.001371000,2.221879000,77847800,0.306678,306.678020,2,openmp_needles,3.141581162
116771700,12,0.369634170,3.215493000,0.001395000,3.216888000,116771700,0.315912,315.911540,2,openmp_needles,3.141576894
175157550,12,0.541157944,4.831902000,0.001395000,4.833297000,175157550,0.323672,323.671771,2,openmp_needles,3.141583233
